DATA,IATA_CODE,tavg,tmin,tmax,prcp,snow
2015-02-07,SJU,25.2,22.2,28.3,0.0,
2015-02-08,SJU,25.5,23.3,28.3,,
2015-02-09,SJU,26.2,23.3,29.4,0.0,
2015-02-10,SJU,27.6,25.0,31.7,0.0,
2015-02-11,SJU,27.9,25.0,32.2,0.0,
2015-02-12,SJU,24.9,22.8,27.2,,
2015-02-13,SJU,25.4,23.3,27.8,,
2015-02-14,SJU,25.4,23.9,28.9,,
2015-02-15,SJU,25.5,24.4,27.2,,
2015-02-16,SJU,25.4,22.8,26.7,,
2015-02-17,SJU,25.7,22.8,30.6,,
2015-02-18,SJU,26.1,23.3,30.0,,
2015-02-19,SJU,26.5,23.9,31.1,0.0,
2015-02-20,SJU,26.2,22.8,29.4,0.0,
2015-02-21,SJU,25.5,23.3,28.3,,
2015-02-22,SJU,25.2,23.9,27.8,,
2015-02-23,SJU,25.3,22.2,28.3,,
2015-02-24,SJU,25.7,22.8,28.9,0.3,
2015-02-25,SJU,26.0,22.2,30.0,0.0,
2015-02-26,SJU,26.3,23.3,30.0,,
2015-02-27,SJU,25.6,22.8,29.4,,
2015-02-28,SJU,25.3,23.3,28.9,,
2015-03-01,SJU,26.0,23.3,28.3,,
2015-03-02,SJU,25.0,22.2,27.8,,
2015-03-03,SJU,24.9,22.2,27.8,,
2015-03-04,SJU,25.2,22.2,28.3,,
2015-03-05,SJU,26.0,23.9,29.4,,
2015-03-06,SJU,25.7,22.8,29.4,,
2015-03-07,SJU,25.8,23.9,29.4,,
2015-03-08,SJU,24.6,21.7,28.3,,
2015-03-09,SJU,25.4,22.8,28.3,,
2015-03-10,SJU,26.0,23.3,28.9,,
2015-03-11,SJU,24.6,22.8,27.8,,
2015-03-12,SJU,25.6,22.8,28.3,1.9,
2015-03-13,SJU,24.9,22.2,27.2,,
2015-03-14,SJU,25.1,22.8,27.8,,
2015-03-15,SJU,25.4,22.2,28.3,0.0,
2015-03-16,SJU,24.9,22.8,27.8,,
2015-03-17,SJU,25.1,21.7,28.3,0.0,
2015-03-18,SJU,25.4,22.8,28.9,,
2015-03-19,SJU,25.8,23.3,29.4,0.0,
2015-03-20,SJU,25.6,22.8,28.9,0.0,
2015-03-21,SJU,25.8,24.4,27.8,,
2015-03-22,SJU,25.7,22.8,28.9,0.0,
2015-03-23,SJU,25.8,22.8,29.4,,
2015-03-24,SJU,25.4,22.8,28.9,1.3,
2015-03-25,SJU,25.8,22.8,28.9,0.0,
2015-03-26,SJU,26.4,23.9,29.4,,
2015-03-27,SJU,26.6,23.9,30.0,,
2015-03-28,SJU,26.4,23.3,30.6,,
2015-03-29,SJU,26.5,23.9,30.0,,
2015-03-30,SJU,25.8,22.8,30.0,0.0,
2015-03-31,SJU,25.2,21.7,28.3,,
2015-01-01,SLC,-10.2,-14.9,-4.3,0.0,3.0
2015-01-02,SLC,-8.0,-11.6,-3.2,0.0,3.0
2015-01-03,SLC,-5.1,-6.6,0.0,0.0,3.0
2015-01-04,SLC,-3.3,-6.6,1.7,0.0,3.0
2015-01-05,SLC,0.8,-1.0,6.1,0.0,3.0
2015-01-06,SLC,2.6,-1.6,8.3,0.0,0.0
2015-01-07,SLC,1.7,-2.7,8.9,0.0,0.0
2015-01-08,SLC,1.0,-3.2,7.8,0.0,0.0
2015-01-09,SLC,0.5,-3.2,6.7,0.0,0.0
2015-01-10,SLC,-0.5,-3.8,2.2,1.8,0.0
2015-01-11,SLC,2.2,0.6,7.2,0.8,0.0
2015-01-12,SLC,3.2,0.0,4.4,17.5,0.0
2015-01-13,SLC,1.3,-1.0,3.9,0.5,0.0
2015-01-14,SLC,-0.2,-2.7,0.6,0.0,0.0
2015-01-15,SLC,-0.8,-4.3,3.3,0.0,0.0
2015-01-16,SLC,-1.2,-3.8,2.2,0.0,0.0
2015-01-17,SLC,1.6,-3.2,8.9,0.0,0.0
2015-01-18,SLC,4.5,2.2,10.6,0.0,0.0
2015-01-19,SLC,4.6,1.1,7.8,1.3,0.0
2015-01-20,SLC,2.2,-2.1,5.0,0.0,0.0
2015-01-21,SLC,-0.8,-4.3,2.8,0.0,0.0
2015-01-22,SLC,-1.8,-6.0,4.4,0.0,0.0
2015-01-23,SLC,-1.4,-4.9,3.9,0.0,0.0
2015-01-24,SLC,-0.7,-4.9,5.6,0.0,0.0
2015-01-25,SLC,3.5,-0.5,11.1,0.0,0.0
2015-01-26,SLC,3.4,-1.0,10.6,0.0,0.0
2015-01-27,SLC,3.9,-1.6,14.4,0.0,0.0
2015-01-28,SLC,6.9,0.6,10.0,0.0,0.0
2015-01-29,SLC,2.7,-2.1,6.7,0.0,0.0
2015-01-30,SLC,4.1,2.2,6.7,0.0,0.0
2015-01-31,SLC,4.7,-1.0,8.3,0.0,0.0
2015-02-01,SLC,2.3,-2.7,10.0,0.0,0.0
2015-02-02,SLC,7.1,5.0,13.3,0.3,0.0
2015-02-03,SLC,9.7,5.0,15.0,0.0,0.0
2015-02-04,SLC,10.4,5.6,14.4,0.8,0.0
2015-02-05,SLC,10.1,4.4,18.3,0.0,0.0
2015-02-06,SLC,13.3,7.2,20.0,0.0,0.0
2015-02-07,SLC,16.6,10.6,20.0,0.3,0.0
2015-02-08,SLC,11.7,5.0,17.8,0.0,0.0
2015-02-09,SLC,11.6,6.1,14.4,2.8,0.0
2015-02-10,SLC,7.7,2.8,11.1,0.3,0.0
2015-02-11,SLC,5.3,0.0,11.7,0.0,0.0
2015-02-12,SLC,6.4,1.7,15.0,0.0,0.0
2015-02-13,SLC,7.0,0.0,15.0,0.0,0.0
2015-02-14,SLC,7.1,1.7,15.6,0.0,0.0
2015-02-15,SLC,6.8,0.6,11.7,0.0,0.0
2015-02-16,SLC,5.8,-1.0,10.0,0.0,0.0
2015-02-17,SLC,2.6,-3.2,9.4,0.0,0.0
2015-02-18,SLC,4.3,-1.6,15.0,0.0,0.0
2015-02-19,SLC,6.9,0.0,16.1,0.0,0.0
2015-02-20,SLC,8.1,2.8,10.6,0.0,0.0
2015-02-21,SLC,4.4,-0.5,7.8,0.8,0.0
2015-02-22,SLC,0.9,-4.3,5.0,0.0,0.0
2015-02-23,SLC,-1.1,-6.0,5.0,0.0,0.0
2015-02-24,SLC,0.7,-4.9,8.3,0.0,0.0
2015-02-25,SLC,5.6,1.1,11.7,0.0,0.0
2015-02-26,SLC,3.3,-0.5,3.9,2.5,0.0
2015-02-27,SLC,1.6,-1.6,7.2,0.0,0.0
2015-02-28,SLC,2.1,-2.7,7.2,0.3,0.0
2015-03-01,SLC,2.8,0.0,8.9,0.0,0.0
2015-03-02,SLC,4.3,0.0,5.6,7.6,0.0
2015-03-03,SLC,1.3,-1.6,3.3,4.6,0.0
2015-03-04,SLC,0.1,-3.8,4.4,0.0,0.0
2015-03-05,SLC,1.4,-2.7,10.0,0.0,0.0
2015-03-06,SLC,4.7,-1.0,12.8,0.0,0.0
2015-03-07,SLC,6.2,-0.5,15.0,0.0,0.0
2015-03-08,SLC,7.6,0.0,14.4,0.0,0.0
2015-03-09,SLC,7.5,0.0,15.0,0.0,0.0
2015-03-10,SLC,8.7,1.7,18.3,0.0,0.0
2015-03-11,SLC,10.9,5.6,18.3,0.0,0.0
2015-03-12,SLC,11.6,5.6,14.4,1.3,0.0
2015-03-13,SLC,9.8,2.8,17.8,0.0,0.0
2015-03-14,SLC,12.0,5.6,20.6,0.0,0.0
2015-03-15,SLC,15.4,10.0,22.8,0.0,0.0
2015-03-16,SLC,16.7,11.1,23.3,0.0,0.0
2015-03-17,SLC,15.9,8.3,23.3,0.0,0.0
2015-03-18,SLC,13.4,6.7,16.7,0.0,0.0
2015-03-19,SLC,9.3,1.1,15.6,0.0,0.0
2015-03-20,SLC,10.4,3.3,20.0,0.0,0.0
2015-03-21,SLC,13.1,5.6,21.7,0.0,0.0
2015-03-22,SLC,12.4,5.0,18.9,0.0,0.0
2015-03-23,SLC,12.3,4.4,14.4,3.3,0.0
2015-03-24,SLC,6.8,2.2,13.9,1.3,0.0
2015-03-25,SLC,6.6,0.6,10.6,0.0,0.0
2015-03-26,SLC,7.7,1.7,16.1,0.0,0.0
2015-03-27,SLC,11.6,3.9,22.2,0.0,0.0
2015-03-28,SLC,16.1,8.3,23.3,0.0,0.0
2015-03-29,SLC,12.0,3.9,18.9,0.0,0.0
2015-03-30,SLC,12.8,4.4,23.3,0.0,0.0
2015-03-31,SLC,16.9,8.9,25.6,0.0,0.0
2015-01-01,SMF,2.8,-3.0,10.0,0.0,
2015-01-02,SMF,3.0,-2.0,9.0,0.0,
2015-01-03,SMF,3.7,-1.7,11.1,0.0,
2015-01-04,SMF,5.3,0.6,12.2,0.0,
2015-01-05,SMF,5.7,0.6,12.2,0.0,
2015-01-06,SMF,7.8,2.0,15.0,0.0,
2015-01-07,SMF,8.3,1.7,18.3,0.0,
2015-01-08,SMF,8.4,1.1,16.1,0.0,
2015-01-09,SMF,9.3,5.0,12.8,0.0,
2015-01-10,SMF,10.1,6.7,15.6,0.0,
2015-01-11,SMF,9.7,5.6,15.6,0.0,
2015-01-12,SMF,9.0,4.4,16.7,0.0,
2015-01-13,SMF,8.1,0.6,15.0,0.0,
2015-01-14,SMF,6.3,2.2,11.7,0.0,
2015-01-15,SMF,7.5,3.3,12.8,0.3,
2015-01-16,SMF,8.8,7.2,10.6,0.0,
2015-01-17,SMF,9.6,6.7,11.7,0.0,
2015-01-18,SMF,9.5,8.3,10.6,0.0,
2015-01-19,SMF,11.0,9.4,13.9,0.0,
2015-01-20,SMF,9.0,3.9,12.8,0.0,
2015-01-21,SMF,7.2,3.3,12.8,0.0,
2015-01-22,SMF,7.1,2.8,11.7,0.0,
2015-01-23,SMF,7.2,2.8,12.2,0.0,
2015-01-24,SMF,8.1,6.7,12.2,0.0,
2015-01-25,SMF,8.0,5.6,12.2,0.0,
2015-01-26,SMF,9.3,3.0,16.7,0.0,
2015-01-27,SMF,11.3,7.2,15.6,0.0,
2015-01-28,SMF,12.2,7.2,18.9,0.0,
2015-01-29,SMF,10.5,3.9,18.9,0.0,
2015-01-30,SMF,10.6,3.9,20.6,0.0,
2015-01-31,SMF,13.2,6.1,21.7,0.0,
2015-02-01,SMF,9.7,3.0,18.0,0.0,
2015-02-02,SMF,10.8,3.9,17.8,0.0,
2015-02-03,SMF,11.9,6.7,18.9,0.0,
2015-02-04,SMF,11.2,5.6,17.8,0.0,
2015-02-05,SMF,12.1,10.0,13.9,0.0,
2015-02-06,SMF,13.6,11.7,15.6,34.3,
2015-02-07,SMF,15.7,13.3,18.3,1.5,
2015-02-08,SMF,15.6,13.3,17.0,34.0,
2015-02-09,SMF,14.9,9.4,18.3,1.8,
2015-02-10,SMF,10.3,6.1,15.6,0.0,
2015-02-11,SMF,10.5,3.3,17.2,0.0,
2015-02-12,SMF,13.0,7.2,21.1,0.0,
2015-02-13,SMF,13.0,6.7,22.8,0.0,
2015-02-14,SMF,14.1,9.0,21.7,0.0,
2015-02-15,SMF,13.2,7.0,20.0,0.0,
2015-02-16,SMF,13.9,6.7,21.7,0.0,
2015-02-17,SMF,12.7,7.8,18.3,0.0,
2015-02-18,SMF,10.2,5.6,14.4,0.0,
2015-02-19,SMF,10.7,5.0,13.9,0.0,
2015-02-20,SMF,13.4,9.4,18.9,0.0,
2015-02-21,SMF,10.6,6.1,14.4,0.3,
2015-02-22,SMF,12.2,6.1,18.9,0.0,
2015-02-23,SMF,11.2,5.6,17.2,0.0,
2015-02-24,SMF,9.6,1.1,18.9,0.0,
2015-02-25,SMF,10.1,2.2,18.3,0.0,
2015-02-26,SMF,12.3,3.9,21.7,0.0,
2015-02-27,SMF,12.3,6.7,18.9,0.0,
2015-02-28,SMF,10.1,6.7,14.4,0.0,
2015-03-01,SMF,10.3,2.2,18.9,0.0,
2015-03-02,SMF,11.3,6.1,16.7,0.5,
2015-03-03,SMF,9.9,2.2,18.3,0.0,
2015-03-04,SMF,9.9,2.2,18.9,0.0,
2015-03-05,SMF,11.3,3.3,21.1,0.0,
2015-03-06,SMF,13.0,2.8,22.8,0.0,
2015-03-07,SMF,13.5,4.4,22.8,0.0,
2015-03-08,SMF,14.5,5.6,23.9,0.0,
2015-03-09,SMF,14.5,4.4,23.3,0.0,
2015-03-10,SMF,15.0,7.2,21.7,0.0,
2015-03-11,SMF,15.1,12.2,17.8,5.1,
2015-03-12,SMF,15.7,8.9,23.9,0.0,
2015-03-13,SMF,17.0,9.4,23.9,0.0,
2015-03-14,SMF,19.0,11.7,26.7,0.0,
2015-03-15,SMF,18.6,13.9,24.4,0.0,
2015-03-16,SMF,15.1,11.7,19.4,0.0,
2015-03-17,SMF,16.6,8.9,22.8,0.0,
2015-03-18,SMF,15.8,6.7,24.4,0.0,
2015-03-19,SMF,16.4,6.7,26.7,0.0,
2015-03-20,SMF,15.7,11.1,21.7,0.0,
2015-03-21,SMF,16.3,10.0,22.8,0.0,
2015-03-22,SMF,15.8,11.7,20.6,0.0,
2015-03-23,SMF,14.7,11.1,18.9,0.3,
2015-03-24,SMF,14.7,10.6,20.6,0.0,
2015-03-25,SMF,17.5,10.0,25.6,0.0,
2015-03-26,SMF,18.0,8.3,26.7,0.0,
2015-03-27,SMF,18.4,10.0,27.8,0.0,
2015-03-28,SMF,17.7,7.8,27.8,0.0,
2015-03-29,SMF,17.7,5.6,28.9,0.0,
2015-03-30,SMF,17.3,6.7,26.7,0.0,
2015-03-31,SMF,15.6,9.4,22.8,0.0,
2015-01-01,SMX,6.9,0.0,16.7,0.0,
2015-01-02,SMX,7.4,0.6,15.6,0.0,
2015-01-03,SMX,8.4,1.7,16.7,0.0,
2015-01-04,SMX,8.7,2.8,18.3,0.0,
2015-01-05,SMX,11.8,4.4,25.6,0.0,
2015-01-06,SMX,14.7,6.7,27.8,0.0,
2015-01-07,SMX,14.8,7.2,26.7,0.0,
2015-01-08,SMX,15.5,8.9,23.9,0.0,
2015-01-09,SMX,14.4,8.9,22.8,0.0,
2015-01-10,SMX,15.3,11.7,20.0,4.8,
2015-01-11,SMX,15.1,10.6,20.0,2.5,
2015-01-12,SMX,12.8,7.8,19.4,0.0,
2015-01-13,SMX,14.5,7.8,21.7,0.0,
2015-01-14,SMX,12.7,5.6,22.2,0.0,
2015-01-15,SMX,12.1,4.4,21.1,0.0,
2015-01-16,SMX,11.3,5.0,20.6,0.0,
2015-01-17,SMX,15.1,8.3,26.1,0.0,
2015-01-18,SMX,14.8,8.3,22.8,0.0,
2015-01-19,SMX,13.9,6.7,24.4,0.0,
2015-01-20,SMX,14.8,8.9,20.6,0.0,
2015-01-21,SMX,12.7,4.4,21.1,0.0,
2015-01-22,SMX,12.5,5.6,22.2,0.0,
2015-01-23,SMX,11.7,3.3,24.4,0.0,
2015-01-24,SMX,13.7,3.9,27.8,0.0,
2015-01-25,SMX,14.8,6.1,27.2,0.0,
2015-01-26,SMX,16.2,9.4,24.4,0.0,
2015-01-27,SMX,17.8,12.8,21.7,0.8,
2015-01-28,SMX,14.8,9.4,21.7,0.0,
2015-01-29,SMX,14.8,8.9,23.9,0.0,
2015-01-30,SMX,12.7,6.7,20.6,0.0,
2015-01-31,SMX,14.2,9.4,23.9,0.0,
2015-02-01,SMX,13.8,5.6,22.8,0.0,
2015-02-02,SMX,13.7,6.7,25.6,0.0,
2015-02-03,SMX,14.2,6.1,25.6,0.0,
2015-02-04,SMX,12.7,6.1,20.6,0.0,
2015-02-05,SMX,14.3,7.2,21.7,0.0,
2015-02-06,SMX,14.5,8.3,22.2,0.0,
2015-02-07,SMX,18.3,14.4,20.0,7.9,
2015-02-08,SMX,17.3,11.7,24.4,2.0,
2015-02-09,SMX,17.2,11.7,20.6,0.0,
2015-02-10,SMX,16.8,9.4,24.4,0.0,
2015-02-11,SMX,20.2,8.3,27.2,0.0,
2015-02-12,SMX,16.5,7.2,27.8,0.0,
2015-02-13,SMX,16.9,7.2,28.9,0.0,
2015-02-14,SMX,16.4,7.2,27.8,0.0,
2015-02-15,SMX,14.7,7.2,23.9,0.0,
2015-02-16,SMX,13.7,10.6,17.8,0.0,
2015-02-17,SMX,14.6,12.8,16.1,0.0,
2015-02-18,SMX,14.7,12.2,20.6,0.0,
2015-02-19,SMX,14.9,13.3,20.0,0.0,
2015-02-20,SMX,14.9,13.9,20.6,0.0,
2015-02-21,SMX,14.7,11.7,20.0,0.0,
2015-02-22,SMX,14.6,7.8,18.3,1.8,
2015-02-23,SMX,11.8,5.6,17.8,0.0,
2015-02-24,SMX,10.7,2.8,21.1,0.0,
2015-02-25,SMX,12.8,3.3,20.6,0.0,
2015-02-26,SMX,12.7,5.0,22.2,0.0,
2015-02-27,SMX,13.5,7.8,18.9,0.0,
2015-02-28,SMX,12.4,6.7,17.8,1.5,
2015-03-01,SMX,11.3,6.1,18.3,1.0,
2015-03-02,SMX,9.2,3.9,15.0,6.6,
2015-03-03,SMX,10.3,3.3,18.9,0.0,
2015-03-04,SMX,12.0,3.9,23.3,0.0,
2015-03-05,SMX,13.2,3.9,25.0,0.0,
2015-03-06,SMX,14.6,4.4,30.0,0.0,
2015-03-07,SMX,18.3,6.1,28.3,0.0,
2015-03-08,SMX,12.7,5.0,21.7,0.0,
2015-03-09,SMX,14.4,10.0,23.3,0.0,
2015-03-10,SMX,13.6,7.2,22.2,0.0,
2015-03-11,SMX,15.4,8.9,20.0,0.0,
2015-03-12,SMX,15.8,7.2,28.3,0.0,
2015-03-13,SMX,19.3,8.9,31.7,0.0,
2015-03-14,SMX,20.1,11.7,35.0,0.0,
2015-03-15,SMX,20.2,12.2,30.0,0.0,
2015-03-16,SMX,16.9,10.0,26.1,0.0,
2015-03-17,SMX,16.8,11.7,21.7,0.0,
2015-03-18,SMX,15.6,10.0,23.9,0.0,
2015-03-19,SMX,15.1,6.1,27.2,0.0,
2015-03-20,SMX,14.9,6.7,23.3,0.0,
2015-03-21,SMX,14.7,8.9,23.3,0.0,
2015-03-22,SMX,15.2,10.6,21.7,0.0,
2015-03-23,SMX,14.4,7.8,21.1,0.0,
2015-03-24,SMX,15.5,10.0,25.6,0.0,
2015-03-25,SMX,17.0,11.1,28.3,0.0,
2015-03-26,SMX,18.5,9.4,33.9,0.0,
2015-03-27,SMX,16.6,7.2,22.2,0.0,
2015-03-28,SMX,15.1,10.6,23.9,0.0,
2015-03-29,SMX,16.5,7.8,26.1,0.0,
2015-03-30,SMX,14.9,6.7,24.4,0.0,
2015-03-31,SMX,14.5,10.0,22.8,0.0,
2015-01-01,SNA,10.2,4.4,15.6,0.0,
2015-01-02,SNA,11.0,5.6,16.1,0.0,
2015-01-03,SNA,12.1,6.7,17.2,0.0,
2015-01-04,SNA,13.0,6.1,21.1,0.0,
2015-01-05,SNA,16.4,8.3,26.1,0.0,
2015-01-06,SNA,17.9,10.0,28.9,0.0,
2015-01-07,SNA,17.1,10.6,26.1,0.0,
2015-01-08,SNA,16.8,11.1,23.9,0.0,
2015-01-09,SNA,17.1,14.0,22.2,0.0,
2015-01-10,SNA,15.4,12.2,19.4,8.9,
2015-01-11,SNA,16.0,14.4,17.8,10.2,
2015-01-12,SNA,16.0,12.8,18.9,0.0,
2015-01-13,SNA,17.6,13.9,20.6,0.0,
2015-01-14,SNA,16.6,10.6,23.9,0.0,
2015-01-15,SNA,16.1,9.4,25.0,0.0,
2015-01-16,SNA,15.6,9.4,22.8,0.0,
2015-01-17,SNA,16.4,10.6,24.4,0.0,
2015-01-18,SNA,16.0,11.7,22.8,0.0,
2015-01-19,SNA,15.3,10.6,20.0,0.0,
2015-01-20,SNA,15.3,13.9,17.2,0.0,
2015-01-21,SNA,17.8,14.4,22.8,0.0,
2015-01-22,SNA,16.9,10.6,22.8,0.0,
2015-01-23,SNA,17.6,9.4,27.2,0.0,
2015-01-24,SNA,24.2,18.9,28.3,0.0,
2015-01-25,SNA,21.1,12.8,28.9,0.0,
2015-01-26,SNA,19.1,15.0,26.7,2.5,
2015-01-27,SNA,17.6,12.8,23.3,0.0,
2015-01-28,SNA,18.1,12.8,23.9,0.0,
2015-01-29,SNA,19.6,16.7,23.9,0.0,
2015-01-30,SNA,18.7,17.2,20.6,0.5,
2015-01-31,SNA,17.3,14.4,20.6,0.0,
2015-02-01,SNA,17.4,12.2,23.9,0.0,
2015-02-02,SNA,16.9,11.7,22.8,0.0,
2015-02-03,SNA,16.9,13.9,21.7,0.0,
2015-02-04,SNA,16.9,13.9,21.7,0.3,
2015-02-05,SNA,16.3,12.0,24.4,0.0,
2015-02-06,SNA,17.6,13.9,23.3,0.0,
2015-02-07,SNA,17.6,12.8,22.2,0.0,
2015-02-08,SNA,20.1,16.1,25.0,0.0,
2015-02-09,SNA,18.9,16.7,23.3,0.0,
2015-02-10,SNA,17.8,12.8,23.9,0.0,
2015-02-11,SNA,23.2,12.8,32.2,0.0,
2015-02-12,SNA,22.2,14.4,31.7,0.0,
2015-02-13,SNA,21.8,13.3,30.6,0.0,
2015-02-14,SNA,21.4,13.9,28.9,0.0,
2015-02-15,SNA,18.7,13.9,24.4,0.0,
2015-02-16,SNA,17.3,13.9,20.6,0.0,
2015-02-17,SNA,18.0,16.1,21.1,0.0,
2015-02-18,SNA,17.6,13.9,21.7,0.0,
2015-02-19,SNA,17.7,15.6,22.2,0.0,
2015-02-20,SNA,17.8,15.6,21.1,0.0,
2015-02-21,SNA,17.9,16.1,20.6,0.0,
2015-02-22,SNA,16.9,15.0,20.0,4.6,
2015-02-23,SNA,16.0,12.8,19.4,1.5,
2015-02-24,SNA,16.5,10.6,23.9,0.0,
2015-02-25,SNA,16.8,11.7,22.2,0.0,
2015-02-26,SNA,16.1,11.7,20.0,0.0,
2015-02-27,SNA,17.0,13.9,20.6,0.0,
2015-02-28,SNA,16.7,14.4,18.9,0.0,
2015-03-01,SNA,14.9,12.2,17.8,0.8,
2015-03-02,SNA,13.5,10.6,16.7,11.7,
2015-03-03,SNA,15.0,10.0,20.6,0.0,
2015-03-04,SNA,16.6,10.0,23.3,0.0,
2015-03-05,SNA,18.5,9.4,26.7,0.0,
2015-03-06,SNA,21.9,10.6,31.7,0.0,
2015-03-07,SNA,21.3,15.0,28.3,0.0,
2015-03-08,SNA,18.4,13.9,23.9,0.0,
2015-03-09,SNA,17.6,13.9,21.7,0.0,
2015-03-10,SNA,19.0,15.0,26.7,0.0,
2015-03-11,SNA,19.2,17.2,22.2,0.0,
2015-03-12,SNA,21.5,12.8,31.1,0.0,
2015-03-13,SNA,24.3,16.1,33.3,0.0,
2015-03-14,SNA,24.5,16.7,32.8,0.0,
2015-03-15,SNA,24.8,18.9,31.7,0.0,
2015-03-16,SNA,22.9,17.8,30.0,0.0,
2015-03-17,SNA,20.1,16.7,27.2,0.0,
2015-03-18,SNA,18.2,16.7,21.1,0.0,
2015-03-19,SNA,17.9,15.0,21.1,0.0,
2015-03-20,SNA,18.7,16.1,23.3,0.0,
2015-03-21,SNA,17.6,15.6,20.6,0.0,
2015-03-22,SNA,17.4,15.6,20.0,0.0,
2015-03-23,SNA,17.6,15.6,20.0,0.0,
2015-03-24,SNA,17.7,14.4,21.1,0.0,
2015-03-25,SNA,19.4,14.4,23.3,0.0,
2015-03-26,SNA,22.2,15.0,30.6,0.0,
2015-03-27,SNA,21.2,16.1,29.4,0.0,
2015-03-28,SNA,18.7,14.4,25.6,0.0,
2015-03-29,SNA,18.4,15.6,23.9,0.0,
2015-03-30,SNA,17.8,13.9,23.3,0.0,
2015-03-31,SNA,17.1,15.0,20.0,0.0,
2015-01-01,SPI,-4.3,-9.3,1.1,0.0,0.0
2015-01-02,SPI,-0.3,-4.9,4.4,0.5,0.0
2015-01-03,SPI,2.4,1.7,3.9,12.7,0.0
2015-01-04,SPI,-2.2,-12.1,1.7,0.3,0.0
2015-01-05,SPI,-11.9,-14.3,-6.6,2.3,0.0
2015-01-06,SPI,-8.4,-11.0,-5.5,0.0,3.0
2015-01-07,SPI,-12.8,-19.9,-7.7,0.0,3.0
2015-01-08,SPI,-15.2,-21.0,-2.1,0.0,3.0
2015-01-09,SPI,-9.4,-16.6,-7.1,0.5,3.0
2015-01-10,SPI,-10.7,-17.1,-1.6,0.0,3.0
2015-01-11,SPI,-0.7,-2.1,2.2,1.5,3.0
2015-01-12,SPI,-2.3,-12.7,1.1,7.4,5.0
2015-01-13,SPI,-10.6,-17.1,-6.6,0.0,3.0
2015-01-14,SPI,-12.2,-18.2,-3.8,0.0,3.0
2015-01-15,SPI,-3.8,-8.8,4.4,0.0,3.0
2015-01-16,SPI,0.8,-6.0,7.8,0.0,0.0
2015-01-17,SPI,5.2,2.8,11.1,0.0,0.0
2015-01-18,SPI,4.3,-3.2,7.8,0.0,0.0
2015-01-19,SPI,1.4,-4.9,10.0,0.0,0.0
2015-01-20,SPI,3.6,-1.6,8.9,0.0,0.0
2015-01-21,SPI,2.4,0.0,4.4,0.0,0.0
2015-01-22,SPI,1.6,0.0,2.2,0.0,0.0
2015-01-23,SPI,0.8,-3.8,2.2,0.0,0.0
2015-01-24,SPI,2.1,-2.1,10.0,0.0,0.0
2015-01-25,SPI,4.4,-3.2,6.7,3.8,0.0
2015-01-26,SPI,-2.8,-6.6,0.6,1.0,0.0
2015-01-27,SPI,0.7,-2.7,2.2,0.0,0.0
2015-01-28,SPI,-0.1,-4.3,6.1,0.3,0.0
2015-01-29,SPI,4.4,1.1,7.8,0.0,0.0
2015-01-30,SPI,-0.2,-4.3,2.8,0.0,0.0
2015-01-31,SPI,-0.6,-3.8,3.9,5.3,0.0
2015-02-01,SPI,1.3,-8.8,2.2,10.2,3.0
2015-02-02,SPI,-8.2,-11.6,-6.6,0.0,5.0
2015-02-03,SPI,-3.8,-8.2,3.9,0.0,5.0
2015-02-04,SPI,-0.8,-12.1,2.8,1.8,3.0
2015-02-05,SPI,-11.1,-17.1,-6.0,0.0,5.0
2015-02-06,SPI,-3.3,-8.2,5.0,0.0,5.0
2015-02-07,SPI,5.6,1.7,13.9,0.0,3.0
2015-02-08,SPI,9.1,0.6,13.9,0.0,0.0
2015-02-09,SPI,-0.5,-2.7,0.6,0.0,0.0
2015-02-10,SPI,-1.3,-3.2,2.8,0.0,0.0
2015-02-11,SPI,0.8,-4.3,3.3,0.0,0.0
2015-02-12,SPI,-6.6,-11.6,-3.8,0.0,0.0
2015-02-13,SPI,-6.2,-11.6,1.7,0.0,0.0
2015-02-14,SPI,-2.8,-13.8,1.1,0.5,0.0
2015-02-15,SPI,-11.9,-13.8,-7.7,0.8,0.0
2015-02-16,SPI,-7.9,-14.3,-4.3,1.5,3.0
2015-02-17,SPI,-6.1,-10.5,-0.5,1.8,3.0
2015-02-18,SPI,-10.6,-16.6,-8.2,0.3,5.0
2015-02-19,SPI,-14.1,-18.8,-8.8,0.0,5.0
2015-02-20,SPI,-10.4,-14.9,-4.3,14.2,3.0
2015-02-21,SPI,-3.1,-6.0,3.3,4.8,30.0
2015-02-22,SPI,-3.9,-14.3,0.0,0.0,15.0
2015-02-23,SPI,-14.4,-20.5,-11.6,0.0,13.0
2015-02-24,SPI,-11.3,-22.1,0.0,0.0,13.0
2015-02-25,SPI,-3.9,-11.6,1.7,0.0,10.0
2015-02-26,SPI,-5.2,-16.0,-2.1,2.8,13.0
2015-02-27,SPI,-15.9,-25.5,-10.5,0.0,13.0
2015-02-28,SPI,-10.4,-16.0,-3.2,9.1,10.0
2015-03-01,SPI,-4.2,-9.3,-1.0,7.1,28.0
2015-03-02,SPI,-5.0,-12.1,1.7,0.0,25.0
2015-03-03,SPI,0.2,-2.1,4.4,1.3,18.0
2015-03-04,SPI,-3.4,-8.8,1.1,0.0,15.0
2015-03-05,SPI,-9.1,-17.7,-7.1,0.0,13.0
2015-03-06,SPI,-9.4,-17.7,1.1,0.0,13.0
2015-03-07,SPI,3.6,-1.0,7.2,0.0,13.0
